1121000,加須市,110021,0,0,,,,,,
1121100,本庄市,110022,0,0,,,,,,
1121200,東松山市,110022,0,0,,,,,,
1121400,春日部市,110012,0,0,,,,,,
1121500,狭山市,110011,0,0,,,,,,
1121600,羽生市,110021,0,0,,,,,,
1121700,鴻巣市,110021,0,0,,,,,,
1121800,深谷市,110022,0,0,,,,,,
1121900,上尾市,110011,0,0,,,,,,
1122100,草加市,110012,0,0,,,,,,
1122200,越谷市,110012,0,0,,,,,,
1122300,蕨市,110011,0,0,,,,,,
1122400,戸田市,110011,0,0,,,,,,
1122500,入間市,110013,0,0,,,,,,
1122600,鳩ヶ谷市,110011,0,0,,,,,,
1122700,朝霞市,110011,0,0,,,,,,
1122800,志木市,110011,0,0,,,,,,
1122900,和光市,110011,0,0,,,,,,
1123000,新座市,110011,0,0,,,,,,
1123100,桶川市,110011,0,0,,,,,,
1123200,久喜市,110021,0,0,,,,,,
1123300,北本市,110011,0,0,,,,,,
1123400,八潮市,110012,0,0,,,,,,
1123500,富士見市,110011,0,0,,,,,,
1123700,三郷市,110012,0,0,,,,,,
1123800,蓮田市,110012,0,0,,,,,,
1123900,坂戸市,110013,0,0,,,,,,
1124000,幸手市,110012,0,0,,,,,,
1124100,鶴ヶ島市,110013,0,0,,,,,,
1124200,日高市,110013,0,0,,,,,,
1124300,吉川市,110012,0,0,,,,,,
1124500,ふじみ野市,110011,0,0,,,,,,
1130100,伊奈町,110011,0,0,,,,,,
1132400,三芳町,110011,0,0,,,,,,
1132600,毛呂山町,110013,0,0,,,,,,
1132700,越生町,110013,0,0,,,,,,
1134100,滑川町,110022,0,0,,,,,,
1134200,嵐山町,110022,0,0,,,,,,
1134300,小川町,110022,0,0,,,,,,
1134600,川島町,110011,0,0,,,,,,
1134700,吉見町,110022,0,0,,,,,,
1134800,鳩山町,110022,0,0,,,,,,
1134900,ときがわ町,110022,0,0,,,,,,
1136100,横瀬町,110030,0,0,,,,,,
1136200,皆野町,110030,0,0,,,,,,
1136300,長瀞町,110030,0,0,,,,,,
1136500,小鹿野町,110030,0,0,,,,,,
1136900,東秩父村,110022,0,0,,,,,,
1138100,美里町,110022,0,0,,,,,,
1138300,神川町,110022,0,0,,,,,,
1138500,上里町,110022,0,0,,,,,,
1140800,寄居町,110022,0,0,,,,,,
1144200,宮代町,110012,0,0,,,,,,
1144500,白岡町,110012,0,0,,,,,,
1146400,杉戸町,110012,0,0,,,,,,
1146500,松伏町,110012,0,0,,,,,,
1210000,千葉市,120011,1,1,,,,,,
1220200,銚子市,120021,1,1,,,,,,
1220300,市川市,120013,1,1,,,,,,
1220400,船橋市,120013,1,1,,,,,,
1220500,館山市,120032,1,1,,,,,,
1220600,木更津市,120031,1,1,,,,,,
1220700,松戸市,120013,0,0,,,,,,
1220800,野田市,120013,0,0,,,,,,
1221000,茂原市,120022,0,0,,,,,,
1221100,成田市,120012,0,0,,,,,,
1221200,佐倉市,120012,0,0,,,,,,
1221300,東金市,120022,0,0,,,,,,
1221500,旭市,120021,1,1,,,,,,
1221600,習志野市,120013,1,1,,,,,,
1221700,柏市,120013,0,0,,,,,,
1221800,勝浦市,120032,1,1,,,,,,
1221900,市原市,120011,1,1,,,,,,
1222000,流山市,120013,0,0,,,,,,
1222100,八千代市,120013,0,0,,,,,,
1222200,我孫子市,120013,0,0,,,,,,
1222300,鴨川市,120032,1,1,,,,,,
1222400,鎌ヶ谷市,120013,0,0,,,,,,
1222500,君津市,120031,1,1,,,,,,
1222600,富津市,120031,1,1,,,,,,
1222700,浦安市,120013,1,1,,,,,,
1222800,四街道市,120012,0,0,,,,,,
1222900,袖ヶ浦市,120031,1,1,,,,,,
1223000,八街市,120012,0,0,,,,,,
1223100,印西市,120012,0,0,,,,,,
1223200,白井市,120012,0,0,,,,,,
1223300,富里市,120012,0,0,,,,,,
1223400,南房総市,120032,1,1,,,,,,
1223500,匝瑳市,120021,1,1,,,,,,
1223600,香取市,120021,0,0,,,,,,
1223700,山武市,120022,1,1,,,,,,
1223800,いすみ市,120032,1,1,,,,,,
1232200,酒々井町,120012,0,0,,,,,,
1232900,栄町,120012,0,0,,,,,,
1234200,神崎町,120021,0,0,,,,,,
